strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OQ274887	OQ274887	OQ274887.1	MPXV/Germany/2022/ON/RKI668	2022-05-XX	Europe	Germany			Homo sapiens	2023-01-24		Brinkmann et al		IIb	hMPXV-1	B.1.14	0.9649863850027128	394.0	579.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP390188	OP390188	OP390188.1	hMpxV/UK/LMO-007a/2022	2022-06-20	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1	0.9093449081938452	17137.0	560.0	27.0	mediocre	mediocre	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP415194	OP415194	OP415194.1	MPX_96X1Vd_9000216	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9994117915510956	116.0	604.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
ON619837	ON619837	ON619837.2	MPXV_UK_2022_3	2022-05-XX	Europe	United Kingdom			Homo sapiens	2022-05-27		Groves et al		IIb	hMPXV-1	B.1	0.99598395610748	792.0	604.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Pullan,S.T., Carter,D.P., Crook,J.M., Myers,R., Vipond,R., Chand,M.	Research & Evaluation, UKHSA, UK
OP744000	OP744000	OP744000.1	MpxV/human/USA/Unknown-UW-101667/2022	2022-10-XX	North America	USA	USA		Homo sapiens	2022-10-31	SRR22094392	Sereewit et al		IIb	hMPXV-1	B.1	0.9999137970376606	17.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ148462	OQ148462	OQ148462.1	LBMB-UTP_MP-003_TOL	2022-09-17	South America	Colombia	Tolima		Homo sapiens	2022-12-30		Lopez et al		IIb	hMPXV-1	B.1.11	0.9124837101754992	15072.0	548.0	0.0	mediocre	good	good	good	good		False	Lopez,P.A., Orjuela,M., Tabares,F.A., Anacona,J.D., Zuluaga-Velez,A., Sepulveda-Arias,J.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP257243	OP257243	OP257243.1	MpxV/human/USA/WA-UW-089015/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236108	Sereewit et al		IIb	hMPXV-1	B.1.3	0.9999898584750188	2.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP480413	OP480413	OP480413.1	hMPXV/USA/NC-UNC-0013/2022	2022-08-15	North America	USA	North Carolina		Homo sapiens	2022-09-20		Deanhardt et al		IIb	hMPXV-1	B.1.8	0.969722477168892	4977.0	596.0	0.0	good	good	good	good	good	OPG180:301-560	False	Deanhardt,B., Miller,M., Wang,J.R.	University of North Carolina at Chapel Hill, Department of Genetics
OP539937	OP539937	OP539937.1	MPX/Human/USA/CA-LACPHL-MA00151/2022	2022-08-17	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.989397035632248	543.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628440	OP628440	OP628440.1	MpxV/human/USA/WA-UW-080994/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887125	Sereewit et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP205088	OP205088	OP205088.1	MPXV_UK_2022_9000100	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	0.9984686297278522	299.0	606.0	3.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP442542	OP442542	OP442542.1	hMPX/Human/USA/CA-LACPHL-MA00066/2022	2022-08-18	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1	0.9865929039749708	1096.0	599.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP626105	OP626105	OP626105.1	MPXV/Germany/2022/RKI467	2022-06-XX	Europe	Germany			Homo sapiens	2022-10-13		Brinkmann et al		IIb	hMPXV-1	B.1	0.999143041139096	169.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ330990	OQ330990	OQ330990.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00383/2022	2022-10-19	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9603314250363828	6276.0	588.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890537	OP890537	OP890537.1	MPXV/Human/USA/CA-LACPHL-MA00303/2022	2022-09-29	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9902235699182086	1189.0	613.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP022171	OP022171	OP022171.1	MPXV_UK_2022_6	2022-05-XX	Europe	United Kingdom			Homo sapiens	2022-07-20		Groves et al		IIb	hMPXV-1	B.1	0.9166315938927736	16439.0	565.0	2.0	mediocre	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP604569	OP604569	OP604569.1	MPXV22/human/USA-OK-302	2022-09-14	North America	USA	Oklahoma		Homo sapiens	2022-10-11		Chapman et al		IIb	hMPXV-1	B.1	0.999964504662566	7.0	609.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP890545	OP890545	OP890545.1	MPXV/Human/USA/CA-LACPHL-MA00287/2022	2022-10-04	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9811012681976988	2178.0	599.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ330999	OQ330999	OQ330999.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00391/2022	2022-12-19	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9905785232925476	309.0	603.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP819960	OP819960	OP819960.1	SAN_INS_MPX_0973_L	2022-10-17	South America	Colombia	Santander		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.11	0.946473031149694	8369.0	574.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP820450	OP820450	OP820450.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10001/2022	2022-09-10	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1	0.994168623135861	458.0	604.0	0.0	good	good	good	good	good	OPG023:574-661	False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP205084	OP205084	OP205084.1	MPXV_UK_2022_9000093	2022-05-30	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.7	0.998012261103702	392.0	609.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP440590	OP440590	OP440590.1	hMPX/Human/USA/CA-LACPHL-MA00021/2022	2022-07-25	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.9639620909796206	5557.0	588.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP205080	OP205080	OP205080.1	MPXV_UK_2022_9000076	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	609.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890564	OP890564	OP890564.1	MPXV/Human/USA/CA-LACPHL-MA00336/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9866486823623668	1133.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP743998	OP743998	OP743998.1	MpxV/human/USA/Unknown-UW-102378/2022	2022-10-XX	North America	USA	USA		Homo sapiens	2022-10-31	SRR22094394	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ054231	OQ054231	OQ054231.1	MPXV_USA_2022_PA0010	2022-09-XX	North America	USA	Pennsylvania		Homo sapiens	2022-12-15	SRR22708771	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	607.0	0.0	good	good	good	good	good		False	Gigante,C., Xia,D., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Plipat,N., Li,Y.	CDC, DHCPP-PRB
ON929075	ON929075	ON929075.1	MPXV/Germany/2022/RKI120	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1.2	0.9999695754250568	6.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OQ054239	OQ054239	OQ054239.1	MPXV_USA_2022_TX0017	2022-09-XX	North America	USA	Texas		Homo sapiens	2022-12-15	SRR22708774	Gigante et al		IIb	hMPXV-1	B.1	0.9997870279753966	41.0	609.0	1.0	good	good	good	good	good		False	Gigante,C., Kubin,G., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Sheth,M.R., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., White,S., Li,Y.	CDC, DHCPP-PRB
ON929073	ON929073	ON929073.1	MPXV/Germany/2022/RKI115	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9977587229791745	442.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OQ261704	OQ261704	OQ261704.1	ANT-LDSP-ANT-MPX-28299E	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.10	0.9758530290199736	4662.0	587.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP390191	OP390191	OP390191.1	hMpxV/UK/LMO-022a/2022	2022-06-24	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1.4	0.9705388699298714	4988.0	595.0	19.0	good	mediocre	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP890563	OP890563	OP890563.1	MPXV/Human/USA/CA-LACPHL-MA00335/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9890015161579848	621.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ331004	OQ331004	OQ331004.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00393/2022	2022-12-13	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9898838288313414	447.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP752123	OP752123	OP752123.1	MPXV_USA_2022_WA0011	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-11-01	SRR22110859	Gigante et al		IIb	hMPXV-1	B.1.11	0.9997920987378872	41.0	614.0	0.0	good	good	good	good	good		False	Gigante,C.M., Goldoft,M., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Morrison,S.S., Desch,M., Knipe,K., Weigand,M.R., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Holshue,M., Li,Y.	CDC, DHCPP-PRB
OP184761	OP184761	OP184761.1	MpxV/human/USA/WA-UW-078603/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-08-09	SRR20973039	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP920699	OP920699	OP920699.1	MPXV/Human/USA/CA-LACPHL-MA00361/2022	2022-10-31	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.7	0.9883524585591936	748.0	608.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP539891	OP539891	OP539891.1	MPX/Human/USA/CA-LACPHL-MA00106/2022	2022-08-22	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.9879062314600248	836.0	600.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP650027	OP650027	OP650027.1	MpxV/human/USA/WA-UW-082786/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-17	SRR21897921	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good	OPG023:526-661	False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP205067	OP205067	OP205067.1	MPXV_UK_2022_9000061	2022-05-27	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.3	0.9999797169500376	0.0	608.0	4.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP587260	OP587260	OP587260.1	MPXV/Human/USA/CA-CDPH-MPX000038/2022	2022-08-11	North America	USA			Homo sapiens	2022-10-05		Probert et al		IIb	hMPXV-1	B.1	0.9918107185777524	83.0	601.0	0.0	good	good	good	good	good		False	Probert,W., Espinosa,A., Kath,C., Haw,M., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
OP310041	OP310041	OP310041.1	MpxV/human/USA/WA-UW-080185/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236087	Sereewit et al		IIb	hMPXV-1	B.1.1	0.9999898584750188	2.0	611.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890556	OP890556	OP890556.1	MPXV/Human/USA/CA-LACPHL-MA00328/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9898635457813793	488.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON609725	ON609725	ON609725.2	SLO	2022-05-23	Europe	Slovenia			Homo sapiens	2022-05-26		Zakotnik et al		IIb	hMPXV-1	B.1.3	0.99945235765102	0.0	610.0	0.0	good	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Skubic,C., Rozman,D., Korva,M., Poljak,M., Avsic Zupanc,T.	Laboratory for Diagnostics of Zoonoses & WHO Centre, Institute of Microbiology & Immunology, Faculty of Medicine, University of Ljubljana, Slovenia
OP722516	OP722516	OP722516.1	MPX/Human/USA/CA-LACPHL-MA00257/2022	2022-07-13	North America	USA			Homo sapiens	2022-10-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.979960346637324	2746.0	597.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP442566	OP442566	OP442566.1	hMPX/Human/USA/CA-LACPHL-MA00077/2022	2022-09-06	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.9907762830296792	268.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP879736	OP879736	OP879736.1	NJ-MPXV-017-rep2	2022-06-29	North America	USA	New Jersey		Homo sapiens	2022-11-22	SRR22321721	Palmateer et al		IIb	hMPXV-1	B.1.3	0.935996835844206	11064.0	578.0	0.0	mediocre	good	good	good	good		False	Palmateer,N.C.	New Jersey Department of Health, Public Health and Environmental Laboratories
OP204840	OP204840	OP204840.1	PatientMPXV	2022-06-10	Europe	France			Homo sapiens	2022-08-23		Seang et al		IIb	hMPXV-1	B.1.7	0.9998783017002266	24.0	609.0	0.0	good	good	good	good	good		False	Seang,S., Burrel,S., Todesco,E., Leducq,V., Monsel,G., Le Pluart,D., Cordevant,C., Pourcher,V., Palich,R., Charpentier,C.	APHP Pitie Salpetriere SU, Virology
OP890557	OP890557	OP890557.1	MPXV/Human/USA/CA-LACPHL-MA00329/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9061756816372478	17324.0	552.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ261713	OQ261713	OQ261713.1	ANT-LDSP-ANT-MPX-28830C	2022-10-21	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.10	0.975335811245937	4764.0	583.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP837341	OP837341	OP837341.1	MPXV/Germany/2022/RKI579	2022-06-XX	Europe	Germany			Homo sapiens	2022-11-16		Brinkmann et al		IIb	hMPXV-1	B.1	0.9993661546886804	125.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP628451	OP628451	OP628451.1	MpxV/human/USA/WA-UW-083401/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887162	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP431396	OP431396	OP431396.1	ANT-LDSP-ANT-MPX-22395-C	2022-08-11	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-09-14		Betancur et al		IIb	hMPXV-1	B.1.10	0.8843156245404622	19695.0	511.0	0.0	mediocre	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP431829	OP431829	OP431829.2	MPXV22/human/USA-NE-199	2022-08-20	North America	USA	Nebraska		Homo sapiens	2022-09-14		Tegomoh et al		IIb	hMPXV-1	B.1.3	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Tegomoh,B., Cross,S.T., Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., Pratt,C.B., Warden,D.E., Iwen,P.C., Donahue,M., Wiley,M.R.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP205086	OP205086	OP205086.1	MPXV_UK_2022_9000097	2022-06-06	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.2	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP689664	OP689664	OP689664.1	MPXV/Germany/2022/ON/RKI511	2022-10-XX	Europe	Germany			Homo sapiens	2022-10-20		Brinkmann et al		IIb	hMPXV-1	B.1.10	0.9650472341525996	383.0	582.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ331003	OQ331003	OQ331003.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00392/2022	2022-12-06	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9897114229066624	788.0	606.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ274885	OQ274885	OQ274885.1	MPXV/Germany/2022/ON/RKI666	2022-05-XX	Europe	Germany			Homo sapiens	2023-01-24		Brinkmann et al		IIb	hMPXV-1	B.1.5	0.9648748282279206	415.0	578.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ330982	OQ330982	OQ330982.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00377/2022	2022-10-09	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9858982095137646	1232.0	606.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP442560	OP442560	OP442560.1	hMPX/Human/USA/CA-LACPHL-MA00092/2022	2022-08-02	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1.13	0.9885603598213064	1447.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP415185	OP415185	OP415185.1	MPX_wQMHV0_9000204	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9233655664802316	15113.0	570.0	0.0	mediocre	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP580587	OP580587	OP580587.1	hMPX/USA/CA-LACPHL-MA00154/2022	2022-08-05	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.988073566622213	805.0	602.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ249660	OQ249660	OQ249660.1	CIBU-220035	2022-06-08	Europe	France			Homo sapiens	2023-01-19		Baliere et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	597.0	0.0	good	good	good	good	good		False	Baliere,C., Hourdel,V., Kwasiborski,A., Grassin,Q., Feher,M., Hoinard,D., Vanhomwegen,J., Taieb,F., Consigny,P.-H., Manuguerra,J.-C., Leclercq,I., Batejat,C., Caro,V.	Insitut Pasteur, Environment and Infectious Risks Unit
OP628491	OP628491	OP628491.1	MpxV/human/USA/WA-UW-098055/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887122	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890546	OP890546	OP890546.1	MPXV/Human/USA/CA-LACPHL-MA00288/2022	2022-10-04	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9801479648494744	2793.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP680503	OP680503	OP680503.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00225/2022	2022-10-03	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.989544087744474	512.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP743997	OP743997	OP743997.1	MpxV/human/USA/Unknown-UW-105322/2022	2022-10-XX	North America	USA	USA		Homo sapiens	2022-10-31	SRR22094395	Sereewit et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
