strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP382482	OP382482	OP382482.1	hMPXV-IHU00005	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999695754250568	6.0	604.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OQ274888	OQ274888	OQ274888.1	MPXV/Germany/2022/ON/RKI669	2022-05-XX	Europe	Germany			Homo sapiens	2023-01-24		Brinkmann et al		IIb	hMPXV-1	B.1.3	0.9648798989904112	415.0	580.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP748966	OP748966	OP748966.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00280/2022	2022-10-17	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.9834033943684112	1725.0	597.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP144215	OP144215	OP144215.2	MPXV/ITM_pt_05/Belgium/30-May-2022	2022-05-30	Europe	Belgium			Homo sapiens	2022-08-04		De Baetselier et al		IIb	hMPXV-1	B.1	0.9659143345384844	339.0	577.0	0.0	good	good	good	good	good		False	De Baetselier,I., Van Dijck,C., Kenyon,C., Coppens,J., Smet,H., de Block,T., Coppens,S., Vanroye,F., Bugert,J., Girl,P., Liesenborghs,L., Selhorst,P., Arien,K., den Bossche,D.V., Florence,E., Rezende,A.M., Vercauteren,K., Esbroeck,M.V., Bracke,S., Brosius,I., Soentjens,P.	Institute of Tropica Medicine, Department of Clinical Sciences
OP279046	OP279046	OP279046.1	MpxV/human/CAN/UN-NML-4150/2022	2022-07-05	North America	Canada			Homo sapiens	2022-08-23		Duggan et al		IIb	hMPXV-1	B.1	0.9990872627517	180.0	609.0	0.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Antonation,K., Safronetz,D., Hagan,M., Peters,G., Go,A., Laminman,V., Kaplen,B., Leung,A., Griffiths,E., Jolly,G., Eshaghi,A., Gubbay,J.B., Hasso,M., Marchand-Austin,A., Olsha,R., Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada
OP722496	OP722496	OP722496.1	MPX/Human/USA/CA-LACPHL-MA00237/2022	2022-07-20	North America	USA			Homo sapiens	2022-10-27		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9595150322754032	6427.0	589.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP440571	OP440571	OP440571.1	hMPX/Human/USA/CA-LACPHL-MA00007/2022	2022-07-16	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1	0.9692914623571948	4850.0	591.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP881944	OP881944	OP881944.1	MPXV_USA_2022_DE0001	2022-09-XX	North America	USA	Delaware		Homo sapiens	2022-11-23	SRR22383378	Gigante et al		IIb	hMPXV-1	B.1.7	0.9997870279753966	42.0	606.0	0.0	good	good	good	good	good		False	Gigante,C., Moreno-Gorrin,C., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Miller,H., Li,Y.	CDC, DHCPP-PRB
OP526855	OP526855	OP526855.1	MPXV_USA_2022_NY0493	2022-08-XX	North America	USA	New York		Homo sapiens	2022-09-26	SRR21684498	Gigante et al		IIb	hMPXV-1	B.1.11	0.9975305386670994	486.0	603.0	1.0	good	good	good	good	good		False	Gigante,C.M., Plumb,M., Ruprecht,A., Zhao,H., Wicker,V., Wilkins,K., Matheny,A., Khan,T., Davidson,W., Sheth,M., Burgin,A., Burroughs,M., Padilla,J., Lee,J.S., Batra,D., Hetrick,E.E., Howard,D.T., Garfin,J., Tate,L., Hubsmith,S.J., Mendoza,R.M., Stanek,D., Gillani,S., Lee,M., Mangla,A., Blythe,D., SierraPatev,S., Carpenter-Azevedo,K., Huard,R.C., Gallagher,G., Hall,J., Ash,S., Kovar,L., Seabolt,M.H., Weigand,M.R., Damon,I., Satheshkumar,P.S., McCollum,A.M., Hutson,C.L., Wang,X., Li,Y., Ruiz,V., Lee,J., McCollum,A., Hutson,C., Rao,A., Wang,J.	CDC, DHCPP-PRB
OP628460	OP628460	OP628460.1	MpxV/human/USA/WA-UW-084693/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887152	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP597775	OP597775	OP597775.1	MN-MDH-MPXV_0001	2022-06-24	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1.11	0.94004837507416	10674.0	570.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP727821	OP727821	OP727821.1	PrEV_case_1	2022-08-27	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		IIb	hMPXV-1	B.1.3	0.9640990015668656	6134.0	572.0	0.0	good	good	good	good	good		False	Berens-Riha,N., De Block,T., Rutgers,J., Van Gestel,L., Hens,M., Kenyon,C., Soentjens,P., Van Griensven,J., Brosius,I., Arien,K., Van Esbroeck,M., Rezende,A.M., Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences
OP120938	OP120938	OP120938.1	MP03CHUAC	2022-06-XX	Europe	Spain			Homo sapiens	2023-01-18		Aja-Macaya et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Aja-Macaya,P., Rumbo-Feal,S., Poza,M., Canizares,A., Vallejo,J.A., Bou,G.	Biomedical research institute (INIBIC), Microbiology
ON649722	ON649722	ON649722.1	Monkeypox/PT0022/2022	2022-05-19	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9999797169500376	4.0	605.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP626116	OP626116	OP626116.1	MPXV/Germany/2022/RKI478	2022-07-XX	Europe	Germany			Homo sapiens	2022-10-13		Brinkmann et al		IIb	hMPXV-1	B.1	0.9992089610514732	156.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP597787	OP597787	OP597787.1	MN-MDH-MPXV_0013	2022-07-14	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1	0.953526461774057	7617.0	577.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP743983	OP743983	OP743983.1	MpxV/human/USA/WA-UW-099493/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085328	Sereewit et al		IIb	hMPXV-1	B.1.11	0.9999695754250568	5.0	610.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ054226	OQ054226	OQ054226.1	MPXV_USA_2022_NC0011	2022-09-XX	North America	USA	North Carolina		Homo sapiens	2022-12-15	SRR22708686	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	606.0	0.0	good	good	good	good	good		False	Gigante,C., Pettit,D., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Deutsch-Feldman,M., Li,Y.	CDC, DHCPP-PRB
OQ274882	OQ274882	OQ274882.1	MPXV/Germany/2022/ON/RKI663	2022-05-XX	Europe	Germany			Homo sapiens	2023-01-24		Brinkmann et al		IIb	hMPXV-1	B.1.5	0.9650015972901844	392.0	578.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP215257	OP215257	OP215257.1	MPXV/Germany/2022/RKI230	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-17		Brinkmann et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	609.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ330996	OQ330996	OQ330996.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00389/2022	2022-12-12	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9872013954738376	1352.0	608.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ197862	OQ197862	OQ197862.1	DC_INS_MPX-1119-H	2022-10-24	South America	Colombia	Cundinamarca	Bogota (Cundinamarca)	Homo sapiens	2023-01-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.95711149085488	8334.0	581.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Rosales,A., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP837477	OP837477	OP837477.1	DC_INS_MPX_0998_L	2022-09-20	South America	Colombia	Cundinamarca	Bogota (Cundinamarca)	Homo sapiens	2022-11-16		Laiton-Donato et al		IIb	hMPXV-1	B.1.15	0.9431111156184556	11095.0	573.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP442550	OP442550	OP442550.1	hMPX/Human/USA/CA-LACPHL-MA00083/2022	2022-07-13	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1	0.9843110608542206	2397.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP415201	OP415201	OP415201.1	MPX_K1dQNt_9000225	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OQ330992	OQ330992	OQ330992.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00385/2022	2022-10-21	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9884640153339858	1044.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ121962	OQ121962	OQ121962.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10018/2022	2022-09-25	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-12-27		Barbian et al		IIb	hMPXV-1	B.1.2	0.9956949226455182	146.0	614.0	2.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP303781	OP303781	OP303781.1	MPXV_USA_2022_FL0018	2022-06-XX	North America	USA	Florida		Homo sapiens	2022-08-26	SRR21676840	Gigante et al		IIb	hMPXV-1	B.1.8	0.9997920987378872	41.0	611.0	0.0	good	good	good	good	good		False	Gigante,C.M., Lee,P., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M.S., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Mendoza,R., Li,Y.	CDC, DHCPP-PRB
OP890530	OP890530	OP890530.1	MPXV/Human/USA/CA-LACPHL-MA00296/2022	2022-10-04	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9825768600824506	1890.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP524009	OP524009	OP524009.1	MPXV/Germany/2022/RKI407	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-26		Brinkmann et al		IIb	hMPXV-1	B.1	0.9999949292375094	1.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP838893	OP838893	OP838893.1	ID6821	2022-06-21	Europe	Italy			Homo sapiens	2022-11-16		Viscardi et al		IIb	hMPXV-1	B.1	0.9999391508501132	3.0	606.0	9.0	good	good	good	good	good	OPG029:155-156,OPG047:482-483	False	Viscardi,M., Cozzolino,L., De Martinis,C., Cardillo,L., Fusco,G.	Istituto Zooprofilattico Sperimentale del Mezzogiorno, Hanimal Health
OP279045	OP279045	OP279045.1	MpxV/human/CAN/UN-NML-4144/2022	2022-07-04	North America	Canada			Homo sapiens	2022-08-23		Duggan et al		IIb	hMPXV-1	B.1.4	0.9991126165641528	175.0	612.0	0.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Antonation,K., Safronetz,D., Hagan,M., Peters,G., Go,A., Laminman,V., Kaplen,B., Leung,A., Griffiths,E., Jolly,G., Eshaghi,A., Gubbay,J.B., Hasso,M., Marchand-Austin,A., Olsha,R., Patel,S.N.	National Microbiology Laboratory, Public Health Agency of Canada
OP392538	OP392538	OP392538.1	MpxV/human/USA/WA-UW-081714/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524978	Sereewit et al		IIb	hMPXV-1	B.1.11	0.9999036555126796	19.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON585030	ON585030	ON585030.1	Monkeypox/PT0002/2022	2022-05-15	Europe	Portugal			Homo sapiens	2022-05-24		Isidro et al		IIb	hMPXV-1	B.1	0.9420056893955144	11437.0	566.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Ferreira,R., Sobral,D., Nunes,A., Santos,J.D., Mixao,V., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
ON649712	ON649712	ON649712.1	Monkeypox/PT0025/2022	2022-05-19	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9983063653281544	334.0	605.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP382493	OP382493	OP382493.1	hMPXV-IHU00016	2022-07-22	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1.14	0.9671161052487462	6349.0	598.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP205109	OP205109	OP205109.1	MPXV_UK_2022_9000146	2022-06-13	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	607.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP390197	OP390197	OP390197.1	hMpxV/UK/LMO-032a/2022	2022-07-11	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1	0.9718471266524348	4394.0	591.0	24.0	good	mediocre	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP415255	OP415255	OP415255.1	MPX_GZUtx9_9000301	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.3	0.9995182775633972	95.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890557	OP890557	OP890557.1	MPXV/Human/USA/CA-LACPHL-MA00329/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9061756816372478	17324.0	552.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON755253	ON755253	ON755253.1	MPXV/Germany/2022/RKI047	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-14		Brinkmann et al		IIb	hMPXV-1	B.1	0.9989199275895116	213.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP539922	OP539922	OP539922.1	MPX/Human/USA/CA-LACPHL-MA00137/2022	2022-08-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.14	0.98485363244071	1438.0	602.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP628490	OP628490	OP628490.1	MpxV/human/USA/WA-UW-093570/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887131	Sereewit et al		IIb	hMPXV-1	B.1.4	0.99990872627517	18.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP681774	OP681774	OP681774.1	MpxV/human/USA/WA-UW-092889/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-19	SRR21966447	Sereewit et al		IIb	hMPXV-1	B.1.8	0.9999847877125284	3.0	612.0	0.0	good	good	good	good	good	OPG042:302-425	False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP615264	OP615264	OP615264.1	MPX/Human/USA/CA-LACPHL-MA00191/2022	2022-07-15	North America	USA			Homo sapiens	2022-10-12		Hemarajata et al		IIb	hMPXV-1	B.1	0.9901424377183596	726.0	600.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP225964	OP225964	OP225964.1	MPXV_USA_2022_IL0024	2022-06-XX	North America	USA	Illinois		Homo sapiens	2022-08-16	SRR21676877	Gigante et al		IIb	hMPXV-1	B.1.11	0.9997920987378872	41.0	609.0	0.0	good	good	good	good	good		False	Gigante,C.M., Ghinai,I., Seabolt,M.H., Zhao,H., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Kerins,J., Li,Y.	CDC, DHCPP-PRB
OP597793	OP597793	OP597793.1	MN-MDH-MPXV_0019	2022-07-20	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1.2	0.9377969565283532	10719.0	567.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP555643	OP555643	OP555643.1	Monkeypox/PT0572/2022	2022-09-05	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9694030191319868	5244.0	600.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP819953	OP819953	OP819953.1	VAC_INS_MPX_0960_L	2022-10-15	South America	Colombia	Valle del Cauca		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.939465237387746	11814.0	555.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP324525	OP324525	OP324525.1	Monkeypox/PT0215/2022	2022-06-24	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1.9	0.9763702467940104	3824.0	596.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP055802	OP055802	OP055802.1	MpxV/human/USA/Unknown-UW-077794/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-07-25	SRR20653194	Sereewit et al		IIb	hMPXV-1	B.1.1	0.9999898584750188	0.0	607.0	2.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
OP062229	OP062229	OP062229.1	MpxV/human/CAN/UN-NML-3817/2022	2022-06-16	North America	Canada			Homo sapiens	2022-07-26		Duggan et al		IIb	hMPXV-1	B.1	0.999396579263624	119.0	609.0	0.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Leung,A., Peters,G., Go,A., Laminman,V., Kaplen,B., Antonation,K., Jolly,G., Griffiths,E., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
OP382492	OP382492	OP382492.1	hMPXV-IHU00015	2022-07-22	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1.14	0.9042690749407988	18758.0	551.0	0.0	mediocre	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP539919	OP539919	OP539919.1	MPX/Human/USA/CA-LACPHL-MA00134/2022	2022-09-09	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9909182643794148	243.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON694336	ON694336	ON694336.1	MPXV/Germany/2022/RKI024	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-07		Brinkmann et al		IIb	hMPXV-1	B.1	0.9996095512882271	77.0	604.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany
OP623593	OP623593	OP623593.1	BOL-UNIMOL-MPX-293264-L	2022-09-17	South America	Colombia	Bolivar CO		Homo sapiens	2022-10-13		Loyola et al		IIb	hMPXV-1	B.1.10	0.9432125308682666	11099.0	551.0	0.0	mediocre	good	good	good	good		False	Loyola,S., Fernandez-Ruiz,M., Torres-Pacheco,J., Franco-Munoz,C., Laiton-Donato,K., Ruiz-Moreno,H., Mercado-Reyes,M., Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)
OP890574	OP890574	OP890574.1	MPXV/Human/USA/CA-LACPHL-MA00317/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.988540076771344	1418.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP414366	OP414366	OP414366.1	Monkeypox/PT0337/2022	2022-05-26	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9828760350693934	2565.0	592.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP484340	OP484340	OP484340.1	MPXV22/human/USA-OK-104	2022-08-02	North America	USA	Oklahoma		Homo sapiens	2022-09-21		Chapman et al		IIb	hMPXV-1	B.1	0.9994117915510956	116.0	607.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP935997	OP935997	OP935997.1	B1221120	2022-11-09	North America	USA	Delaware		Homo sapiens	2022-12-02		Bajwa et al		IIb	hMPXV-1	B.1.2	0.9518074732897586	7948.0	587.0	0.0	mediocre	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
ON694341	ON694341	ON694341.2	MPXV/Germany/2022/RKI012	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-07		Brinkmann et al		IIb	hMPXV-1	B.1	0.9995537729008312	88.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany
