# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 09 17:15:22 PST 2022 [seed=1668042916828]
# -threads 10 -save_every 2000000 -beagle 235hmpxv_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
35800000	-29523.17614266096	-553.1007030688831	-28970.075439592078	0.7353447085909022	2022.0619155653817	34.74921324932725	22.812937888544084	15.226257041976707	0.3400247311527433	27.95483151059536	0.32578497258526357	0.1641168167686154	0.17334317808282745	0.3367550325632966	0.24315910882764513	5.422358692350278E-4	5.422358692350279E-4	-28970.075439592078	0.0	-529.8417593305157
35825000	-29532.07711827366	-575.337391096711	-28956.73972717695	0.8072692374470579	2021.9899910365255	35.75361551884444	22.789018341726244	15.131573056698517	0.36015682175698593	18.196626850806357	0.3254363436144761	0.1734530031876444	0.16991130187041156	0.331199351327471	1.642193292070116	5.448479914155936E-4	5.448479914155925E-4	-28956.73972717695	0.0	-550.3868900776315
35850000	-29515.95491386656	-574.1976879372902	-28941.757225929272	0.7366974896792207	2022.0605627842933	35.20112800639924	13.178843547492741	17.357836270695273	0.41579840010051183	30.023073660667258	0.3264105251564675	0.17013208283822243	0.17129218925814713	0.332165202747166	0.33323761206355357	5.720568158227128E-4	5.720568158227123E-4	-28941.757225929272	0.0	-548.9962535042384
35875000	-29559.23566939021	-607.7756799734225	-28951.459989416788	0.7929649639901404	2022.0042953099824	40.0350627502141	22.744807554168478	15.884129272276425	0.39556399112060175	26.822995696892008	0.3301861118008682	0.16615413411841012	0.16607627042199544	0.33758348365872926	0.21863442171896333	4.544553905832839E-4	4.5445539058328385E-4	-28951.459989416788	0.0	-584.0133357962222
35900000	-29567.20283867178	-606.026072695154	-28961.176765976626	0.8355290593455096	2021.961731214627	39.511130692593895	19.509184160007525	13.15673238605434	0.38691365870601896	19.226858557966647	0.3295495630201664	0.16718531849198234	0.17145462393557592	0.33181049455227846	0.31432453085391965	4.5212542530461694E-4	4.521254253046172E-4	-28961.176765976626	0.0	-585.7384897617964
35925000	-29567.405336955966	-608.9300145242566	-28958.47532243171	0.7781616312439384	2022.0190986427287	39.21487396830099	23.03674320548273	13.411728330337677	0.3754416190870512	26.189877988493905	0.3320027562301072	0.1603325711396409	0.17451347851560542	0.33315119411464966	0.2022805462405836	4.7171872430887426E-4	4.7171872430887507E-4	-28958.47532243171	0.0	-587.7187262694608
35950000	-29588.217752778815	-638.0170626825734	-28950.20069009624	0.873780070312089	2021.9234802036606	43.3175714164234	34.84506055477536	11.514818625297028	0.329365856925212	21.410206514393323	0.32841862061910276	0.16966289407580812	0.16860269722699064	0.33331578807810164	0.39940804378648576	4.619234552669923E-4	4.61923455266992E-4	-28950.20069009624	0.0	-618.3752701871686
35975000	-29578.695317410948	-636.6147118499982	-28942.08060556095	0.8148464829641248	2021.9824137910084	43.634491203581184	31.106112322532155	14.99111724450121	0.39150440793411545	26.957279055019306	0.3314673708056042	0.16401900688485505	0.17065689168034262	0.33385673062920146	0.007141095945501713	4.4686379726061336E-4	4.46863797260614E-4	-28942.08060556095	0.0	-613.8429805978739
36000000	-29604.38679309862	-656.9033037771688	-28947.48348932145	0.9053379573556821	2021.891922316617	44.605415440796506	13.257961130164745	13.920726672111698	0.4992165187613279	36.53527397238123	0.3280993361448979	0.17391755352890476	0.167368653988031	0.33061445633816944	0.2304402071610433	3.977476117930718E-4	3.977476117930723E-4	-28947.48348932145	0.0	-634.828161779058
36025000	-29623.651126981647	-671.5826415769621	-28952.068485404685	0.8430661535103076	2021.9541941204623	47.416462310979774	34.118065575361946	11.258367089587836	0.37335757428982114	27.993330818381757	0.3370007357051387	0.16695337660426252	0.16738231851573152	0.32866356917487016	0.352561082130626	4.4924828346547E-4	4.4924828346546976E-4	-28952.068485404685	0.0	-651.66685500593
36050000	-29572.082712525793	-629.5366574225606	-28942.546055103234	0.810022596749847	2021.9872376772228	41.3847028628785	42.11059645129386	11.541997175923756	0.3139109452372041	27.975525954292443	0.33053125224399066	0.16967264818057087	0.1705711228014717	0.32922497677396984	0.34631197927881635	4.924977628280539E-4	4.924977628280538E-4	-28942.546055103234	0.0	-609.1408522678141
36075000	-29572.651664636847	-632.3631986485883	-28940.28846598826	0.7999231427184659	2021.9973371312542	42.553341872116626	20.66514811348895	15.322135361789414	0.42657377429899196	23.46955016849911	0.32467633051940126	0.1718247769451126	0.17506933752025153	0.32842955501523774	0.36080438552403615	4.168953933647196E-4	4.1689539336472E-4	-28940.28846598826	0.0	-609.2979205423694
36100000	-29569.702802560234	-631.5379399417868	-28938.164862618447	0.7426981207944988	2022.054562153178	43.12678581759747	21.980074939628306	18.427110176989792	0.4238832452822311	36.40086995610312	0.33833398166212586	0.16568848839293154	0.16634184764087176	0.3296356823040739	0.19990573616608293	4.2263685196212324E-4	4.2263685196212265E-4	-28938.164862618447	0.0	-604.5217550780809
36125000	-29537.803074487965	-585.1631402858703	-28952.639934202096	0.8133565484296913	2021.9839037255429	37.99109949752586	22.39412517942165	14.497613555382518	0.3573386694956611	23.878427993237263	0.3308437266175094	0.16356277637711827	0.1790962661755959	0.3264972308297795	0.5880938461454396	4.979985679397639E-4	4.979985679397647E-4	-28952.639934202096	0.0	-562.3462591626981
36150000	-29536.76503503903	-611.8190321192736	-28924.946002919754	0.7446417835446437	2022.052618490428	38.596102086024054	19.778817905062223	10.78167826524938	0.37583259649686523	27.701791310036953	0.32925305877849614	0.16651166106198168	0.1737526319426365	0.33048264821688883	0.19288726294070382	5.08977122583421E-4	5.089771225834206E-4	-28924.946002919754	0.0	-593.2705564907035
36175000	-29514.269505682187	-584.6456805321191	-28929.62382515007	0.8017353991904618	2021.9955248747822	36.58680007384579	16.589031698212473	17.302623943542773	0.40908579432916575	21.70893219991065	0.32975423447431784	0.17140103779785393	0.16783852415904416	0.33100620356878707	1.4592411685921636	5.044791666538197E-4	5.044791666538194E-4	-28929.62382515007	0.0	-557.8063665244797
36200000	-29516.162205809305	-586.8793077767409	-28929.282898032565	0.805590618630855	2021.9916696553416	37.735942824119654	18.87411756613685	16.292058094831642	0.3896707119068268	20.336373659354305	0.32693595929606495	0.16722497977602957	0.17017610190873733	0.33566295901917137	0.24305150209270074	4.7071990345463096E-4	4.7071990345463145E-4	-28929.282898032565	0.0	-563.5046859467631
36225000	-29524.59669309617	-603.0235365961861	-28921.573156499984	0.7347787713564814	2022.062481502616	38.683581690957645	28.932398906523645	14.886087452958826	0.34832668742600087	29.89619084235081	0.33310770492831204	0.16678420446695155	0.1664847556750529	0.3336233349296867	0.0313539857258845	4.862180448991651E-4	4.86218044899165E-4	-28921.573156499984	0.0	-580.1220088645741
36250000	-29505.195425800677	-572.795244291935	-28932.400181508743	0.7260867723898726	2022.0711735015827	35.98044620570791	14.804855484528598	20.41504235014872	0.4196330728504076	30.587663979828907	0.3323142920100048	0.16727656196283577	0.17239043068173346	0.3280187153454292	0.2755268934438932	5.423535004573094E-4	5.423535004573083E-4	-28932.400181508743	0.0	-544.488301127706
36275000	-29510.11731924795	-564.4409465577736	-28945.676372690177	0.7604460049440551	2022.0368142690286	34.68877558973354	12.884485786454984	15.532984992204009	0.3967919881221839	20.183338672116957	0.330043465118806	0.16402330122820327	0.17793882511875925	0.32799440853423484	0.17400606597861892	5.111033864768269E-4	5.111033864768274E-4	-28945.676372690177	0.0	-542.3625203561359
36300000	-29520.140366112217	-585.8986658988025	-28934.241700213413	0.7289143867527869	2022.0683458872197	36.97803232657797	13.502098378063257	23.779596987859986	0.4526143631906588	19.612334550994007	0.33450017850422475	0.16741305417003813	0.1680595763013927	0.33002719102434774	0.2824847754292243	5.210368034100197E-4	5.210368034100198E-4	-28934.241700213413	0.0	-555.375107950124
36325000	-29515.03232836967	-589.331163535868	-28925.7011648338	0.7682138477653003	2022.0290464262073	38.02624029671766	21.40181620188721	17.195280514048807	0.3855956283576198	26.914057144132546	0.33020529841462665	0.16641324896224463	0.17165619963186934	0.33172525299126265	0.23147989152500925	5.198326475095677E-4	5.198326475095673E-4	-28925.7011648338	0.0	-564.2844799054969
36350000	-29535.242058862677	-601.8178067524044	-28933.42425211027	0.8120264415950514	2021.9852338323776	38.395050521645764	15.941352276735714	16.020488100112637	0.43379296837150916	18.434978715348347	0.33709806995653935	0.16752006056952087	0.17148044294635498	0.32390142652758813	0.180857029695231	4.98241719948636E-4	4.982417199486354E-4	-28933.42425211027	0.0	-579.2295227659292
36375000	-29507.777023027014	-599.1737893212234	-28908.60323370579	0.7644348762996394	2022.032825397673	38.70612339688378	35.05913008266478	11.187587612180621	0.2819514358836809	25.096540951823453	0.328963288849033	0.17144185904108722	0.1688958508181219	0.33069900129176116	0.2715027588834205	4.6085519738024293E-4	4.608551973802434E-4	-28908.60323370579	0.0	-579.7321382772961
36400000	-29560.338505556134	-639.3696181052974	-28920.968887450836	0.9871003687309646	2021.8101599052416	42.746896415629514	21.029964220565397	7.510287919846343	0.32949792952359824	27.4153042585872	0.32800340827117164	0.16935056344998725	0.1707551923013925	0.3318908359774517	0.5451116825038613	4.322878394197801E-4	4.3228783941978016E-4	-28920.968887450836	0.0	-623.3525538014354
36425000	-29554.991700851784	-631.3563398650892	-28923.635360986696	0.9326695096926271	2021.86459076428	41.296515147541406	20.856814049099842	9.976111463903319	0.3562774262976405	29.35284307707266	0.33083208769331907	0.17055221829087142	0.16534710903471106	0.3332685849811016	0.4424428067163268	4.963143843573358E-4	4.963143843573355E-4	-28923.635360986696	0.0	-612.9162719870916
36450000	-29614.66671134993	-673.2588619920899	-28941.40784935784	0.9103116015461555	2021.8869486724263	48.147052477563754	21.284287596529495	12.342099295702013	0.44258365411759065	25.297497953403653	0.3244255637077193	0.1719635284622971	0.17483614088905486	0.328774766940932	0.05917554264752147	4.045103481603558E-4	4.045103481603553E-4	-28941.40784935784	0.0	-653.5670793283996
36475000	-29619.539554939704	-708.1192911770393	-28911.420263762666	0.9354429422529583	2021.8618173317197	53.64475258490002	24.34797737358563	13.77184138562331	0.5097191835232687	23.439237649828456	0.3282748158363549	0.1688395621429132	0.1692813462255787	0.33360427579515656	0.9149368438711949	3.6779514684605834E-4	3.677951468460589E-4	-28911.420263762666	0.0	-685.3351168965218
36500000	-29620.16617185992	-694.4455288730956	-28925.720642986824	0.8613098555623571	2021.9359504184101	51.50580539475131	32.78686525378219	11.523355875591118	0.4135924713082515	27.67144700902128	0.3336291382882049	0.1673870785471633	0.17088836061809037	0.32809542254654483	0.5308986609019758	3.665993986170662E-4	3.665993986170664E-4	-28925.720642986824	0.0	-673.9766604007599
36525000	-29633.6017522283	-678.4525142210451	-28955.149238007256	0.8560818054665008	2021.941178468506	48.43465760626609	17.548177607321097	14.249013006004096	0.4920268313667568	22.236234304787278	0.3293628931479723	0.16868861920082787	0.1705525981400481	0.33139588951115534	0.1569624825757531	4.286588689133305E-4	4.2865886891333056E-4	-28955.149238007256	0.0	-657.1590635534286
36550000	-29642.470344760746	-701.3396075795184	-28941.13073718123	0.922443547303556	2021.874816726669	53.18462714644967	30.977381649765615	11.912481127177145	0.4437968643000719	22.650834910020986	0.3234904760185593	0.16647632468878165	0.16932764973444614	0.34070554955821636	0.21101180201025738	3.3916486445873667E-4	3.391648644587371E-4	-28941.13073718123	0.0	-681.6628512944272
36575000	-29632.135274502252	-693.229531714035	-28938.905742788218	1.0237790313688495	2021.7734812426038	50.96281790118287	35.32336869113686	9.925492683993951	0.3686301888224844	20.49189673605753	0.3291170707034175	0.17179358717913565	0.1652990710961862	0.33379027102126413	0.45757155829491825	3.8147812224485235E-4	3.814781222448529E-4	-28938.905742788218	0.0	-675.1482328513264
36600000	-29636.89545238828	-680.5054901619169	-28956.389962226363	0.8315918121421813	2021.9656684618303	49.358097226254785	23.88806346866744	13.237692664463882	0.44790404783928706	21.519307128275294	0.3324087311109378	0.1707797147957573	0.16878306979219065	0.32802848430111775	0.6025643475280495	3.825396992423E-4	3.825396992423003E-4	-28956.389962226363	0.0	-659.100238725954
36625000	-29603.22016527506	-667.6914621723134	-28935.528703102747	0.8399389597634702	2021.9573213142091	47.17256952800201	26.207855006247296	12.915719214441078	0.41690718796709725	23.4268425470305	0.32607691656084	0.17118356620977865	0.1701926964543568	0.33254682077502806	0.033060486804407235	3.9252875847928123E-4	3.9252875847928183E-4	-28935.528703102747	0.0	-647.4548105922303
36650000	-29604.431817307075	-658.07419467874	-28946.357622628337	0.92447975868543	2021.872780515287	45.32997762398426	20.191694951107092	12.177366172069789	0.4321162447495625	39.398191832220014	0.33690810077338107	0.16929196048612313	0.1679262702674234	0.3258736684730759	0.488777560227925	4.3939139655369843E-4	4.3939139655369875E-4	-28946.357622628337	0.0	-636.6023504375264
36675000	-29607.82142427349	-678.6701307707424	-28929.15129350275	0.9517578963286898	2021.845502377644	48.419067576984446	17.66014894378129	14.531997919623446	0.4983557109300145	45.82588139572673	0.3361000293958529	0.16407631998504596	0.17023664657930904	0.3295870040397957	0.2956772179684184	3.692069915984169E-4	3.692069915984164E-4	-28929.15129350275	0.0	-654.9467690943624
36700000	-29580.048628396496	-659.542782246902	-28920.505846149594	0.8904026478634438	2021.906857626109	45.72898038756386	26.24301021960978	12.023781926111583	0.3899465313579417	24.853764223142782	0.33140718996921503	0.16691490097695916	0.17459660837933333	0.32708130067449614	0.5452323302186886	4.5193749529467704E-4	4.5193749529467774E-4	-28920.505846149594	0.0	-639.0306330131393
36725000	-29620.308558102795	-674.623423027582	-28945.685135075215	0.9319719904920398	2021.8652882834806	47.80752150126645	66.68903831615846	10.006226884976932	0.28038096908293336	32.81279199709143	0.33220540327149073	0.16528678263018753	0.1711573318171258	0.3313504822811996	0.40994562106350535	4.184438750023096E-4	4.184438750023102E-4	-28945.685135075215	0.0	-654.7707867704738
36750000	-29570.129876275874	-639.0347323967684	-28931.095143879105	0.8954359040481918	2021.9018243699245	42.54966471005201	51.45985031782921	9.402710351041396	0.252710712274009	22.35929910363669	0.33164503424493286	0.16969740802765096	0.16735234926415746	0.3313052084632626	0.05930869278207813	4.7095441215959247E-4	4.709544121595925E-4	-28931.095143879105	0.0	-621.6940874070627
36775000	-29546.56021567188	-621.2795685233734	-28925.28064714851	0.8971634110318506	2021.9000968629407	40.80351208228782	26.49403984086743	8.980142185301377	0.3179217894327837	28.237773372906958	0.33241118369348444	0.16807298882409824	0.16781991530519358	0.33169591217722766	0.29553724334661435	4.5732626008766156E-4	4.573262600876618E-4	-28925.28064714851	0.0	-603.9872674784685
36800000	-29568.182867482697	-638.211122231658	-28929.97174525104	0.9721666324137717	2021.8250936415589	42.1144605264914	28.804157237237852	9.514324022491104	0.32332410651092036	37.85958124995816	0.3310479110806437	0.16725273874688448	0.17237254325719703	0.32932680691527866	0.24586842743627957	4.8048596646890415E-4	4.804859664689041E-4	-28929.97174525104	0.0	-619.6403844087688
36825000	-29573.338566298356	-627.5785688577253	-28945.75999744063	0.8487680993107038	2021.9484921746619	41.32925926399669	20.617008560499865	12.805158932248277	0.4101816756212403	20.222264054746155	0.33632291978253953	0.17091353940147824	0.1698704775526175	0.3228930632633687	0.5683535942414948	4.937684475656906E-4	4.937684475656905E-4	-28945.75999744063	0.0	-606.9647810736288
36850000	-29548.48489430846	-615.6917883478078	-28932.793105960653	0.8080954224670951	2021.9891648515054	39.858545892632534	21.46618916342867	13.028210036376185	0.37664988832025553	29.418239683380595	0.32350339730282474	0.17563506057587552	0.16778451608032724	0.33307702604097644	0.41543789247907237	4.500694645032391E-4	4.500694645032393E-4	-28932.793105960653	0.0	-594.2192173128495
36875000	-29503.527992532465	-566.640326479539	-28936.887666052928	0.8325678567387035	2021.964692417234	34.83002741886114	15.087293919803855	12.885165534673558	0.36357502144518294	24.194278629564895	0.33093029599873836	0.1702410887419826	0.16640528129758558	0.3324233339616975	0.34544207023018675	5.763657462022858E-4	5.763657462022863E-4	-28936.887666052928	0.0	-546.2846718051957
36900000	-29526.34910735209	-597.3022451914533	-28929.046862160634	0.7938722324701354	2022.0033880415024	38.21276032591601	19.511004202969318	16.610901414055	0.4031657584070883	23.734126239920574	0.33347183718588086	0.16463292061382012	0.1670095113238867	0.3348857308764162	0.399440665207336	5.102987032897011E-4	5.10298703289701E-4	-28929.046862160634	0.0	-572.901682144123
36925000	-29511.688718248144	-581.9672805556918	-28929.721437692453	0.7326332233101833	2022.0646270506625	36.36498646590664	17.735079598663777	14.775534724490845	0.38680645699604516	27.156804200324654	0.33485166219405404	0.16497345829675075	0.17281183888486684	0.3273630406243322	0.27615553633351925	5.323574951563128E-4	5.323574951563133E-4	-28929.721437692453	0.0	-559.4167432175318
36950000	-29496.715798624715	-576.4852941570233	-28920.23050446769	0.7526917795725563	2022.0445684944	35.533466361215346	17.718361769099335	16.406852782880854	0.3947273046283544	29.66676110062272	0.33178894415811955	0.16421780246664042	0.17168771401113359	0.3323055393641104	0.6159799372426321	5.287078757567645E-4	5.287078757567652E-4	-28920.23050446769	0.0	-551.4036164266529
36975000	-29531.50209750806	-584.1340656307643	-28947.368031877293	0.7480423811643198	2022.0492178928082	37.07412068243368	29.543777181709594	15.86002949978406	0.34409852703418625	28.24572036306589	0.32880112271220746	0.1670782565456514	0.16731037720200354	0.3368102435401413	0.17734923111437073	4.821091031719531E-4	4.821091031719537E-4	-28947.368031877293	0.0	-560.0885970083151
37000000	-29555.845602860027	-615.3506242569673	-28940.49497860306	0.8875729093229434	2021.9096873646497	40.230469589739045	22.89830245000716	12.032841822319082	0.3653018469984521	16.619987190804196	0.3367000607542514	0.1687973212025284	0.16455317059375918	0.32994944744946464	0.37383724513109623	4.947944545011455E-4	4.947944545011461E-4	-28940.49497860306	0.0	-596.229062401841
37025000	-29548.689686299655	-617.9474209982184	-28930.742265301436	0.791135060371529	2022.006125213601	40.33618833647827	23.287584054251386	16.892874111696834	0.41117432161268724	24.71848521371398	0.3264484275512639	0.17424136797391496	0.171589986865249	0.32772021760957576	0.5076538497373393	4.5159220006748456E-4	4.51592200067485E-4	-28930.742265301436	0.0	-592.7739943212391
37050000	-29549.571239739256	-619.6442859478053	-28929.92695379145	0.8690897779575176	2021.9281704960151	40.18635655199399	10.718063774883614	16.6551311952416	0.5028771528199037	19.948338583937467	0.3354821464180365	0.16257415385034082	0.1693468877599089	0.33259681197171737	0.3649637123777081	4.6999079918109776E-4	4.6999079918109743E-4	-28929.92695379145	0.0	-596.2725865951336
37075000	-29592.028544509605	-653.6776624990282	-28938.350882010578	0.839626264500337	2021.9576340094723	44.63415121183965	14.557976993050657	17.47837124029799	0.4974746003834623	25.970115502329836	0.32952596611076435	0.16794103744344543	0.17117796497837154	0.331355031467422	0.13673117036450766	3.8783824668805404E-4	3.878382466880541E-4	-28938.350882010578	0.0	-629.0104023767304
37100000	-29576.52376279907	-624.574269441208	-28951.94949335786	0.796338828047655	2022.0009214459249	41.01600176465088	18.90052586720298	14.53055399983607	0.4124187582998946	30.00060889990471	0.3251059621695895	0.17006623765619233	0.16498803609942064	0.3398397640748009	0.4842667542355098	4.568251020916337E-4	4.56825102091634E-4	-28951.94949335786	0.0	-601.5393810661416
37125000	-29596.242230529202	-651.7808456974026	-28944.4613848318	0.8901689285067751	2021.907091345466	44.77065206279015	33.31267406803456	9.910159959340206	0.3432573643421046	23.124542397522728	0.32618142736119915	0.1713402527029664	0.16662388223150648	0.3358544377043313	0.6835245827173102	4.0580609671746594E-4	4.0580609671746627E-4	-28944.4613848318	0.0	-633.0397841788164
37150000	-29589.95196355137	-650.6930940370919	-28939.25886951428	0.8575032231624562	2021.9397570508102	44.469789450721706	21.876587551204356	13.373535339183103	0.4344328367605864	22.158239751013852	0.3326461036474689	0.1652041492807439	0.16777258020512167	0.3343771668666691	0.2983812769834064	4.3052922210265E-4	4.3052922210264994E-4	-28939.25886951428	0.0	-629.7800526069132
37175000	-29556.60083390835	-637.1378738402192	-28919.46296006813	0.7713439109499612	2022.0259163630226	42.81894834049816	23.18596112144555	13.531291128305819	0.4105556496282778	23.40572228896008	0.33285501419378183	0.17162533626561324	0.1698607629595187	0.3256588865810899	0.45299464455687877	4.6051402019224585E-4	4.605140201922461E-4	-28919.46296006813	0.0	-615.5704392428639
37200000	-29573.04883307809	-642.3474097546655	-28930.701423323426	0.8741784018935015	2021.9230818720791	42.995089227712654	16.090652857371794	14.02303615287469	0.46347898593414943	28.340496460096247	0.3256651633059079	0.17038249036877715	0.170250081381252	0.33370226494406663	0.6180901948712264	4.5551128223042026E-4	4.555112822304206E-4	-28930.701423323426	0.0	-619.8567150870977
37225000	-29612.10607068928	-683.2363495250157	-28928.86972116426	0.8796408578806661	2021.9176194160918	48.59428679881559	18.05096459264608	10.616351628445363	0.46206212624515225	26.921092837589416	0.33186240787828486	0.16993865260654342	0.16979126784198398	0.3284076716731913	0.05813604659752488	4.2198952743609225E-4	4.2198952743609263E-4	-28928.86972116426	0.0	-665.2849142129533
37250000	-29584.132396650213	-640.2565917752462	-28943.875804874966	0.9193673793617859	2021.8778928946108	42.978994485402545	18.742504885041097	9.758921402642915	0.40234907039607787	19.322550679084223	0.3327098145282036	0.16809544076760297	0.16516704530475249	0.33402769939944443	0.7397362813677114	4.353979267556683E-4	4.3539792675566865E-4	-28943.875804874966	0.0	-622.5448992463591
37275000	-29561.03194514392	-648.8359789066401	-28912.19596623728	0.901580660469537	2021.895679613503	44.01699148932052	19.92241891101945	12.038266555759373	0.4354089907157253	28.849725229857047	0.33082247866183884	0.1704488904029158	0.17205589108101352	0.3266727398542353	0.42146155289459475	4.090667816751474E-4	4.090667816751467E-4	-28912.19596623728	0.0	-628.4650745250602
37300000	-29540.72312218315	-628.4180748730436	-28912.305047310107	0.9166179659742184	2021.8806423079984	41.193639117081645	14.728295890559103	12.51900478983653	0.45263268536172674	28.016036844202333	0.3328395978200382	0.16849691214885915	0.17281101132330878	0.32585247870779716	0.019302408317781482	4.382569012108328E-4	4.382569012108327E-4	-28912.305047310107	0.0	-608.746203361114
37325000	-29539.137151537823	-604.891903686433	-28934.24524785139	0.8030944471278447	2021.9941658268447	38.88607840379039	14.572716139804607	14.131775664503335	0.4232732604503665	18.980425138477738	0.3327937133192404	0.1673154504827681	0.1686026304498537	0.33128820574814116	0.04863655812082465	5.068432742036475E-4	5.068432742036487E-4	-28934.24524785139	0.0	-584.4813857468715
37350000	-29550.837911426253	-628.7696961849227	-28922.068215241332	0.8831507903571946	2021.9141094836154	41.79883558210719	19.808261644511482	13.170726403661691	0.4110184697797879	29.09936471566631	0.335264480866262	0.16920864844699546	0.16671732879216802	0.3288095418945779	0.7424475226563811	4.907555161391869E-4	4.907555161391867E-4	-28922.068215241332	0.0	-606.6084419593469
37375000	-29564.022193175882	-628.7080860755058	-28935.314107100377	0.7286941286560094	2022.0685661453165	43.90492394615733	17.54285871433193	25.32962796970689	0.4783793044102499	25.402894932185855	0.32950959365361576	0.1683623300309989	0.1683953522472938	0.33373272406809484	0.2722811153488422	4.7235288231907657E-4	4.723528823190764E-4	-28935.314107100377	0.0	-595.7857869191746
37400000	-29585.103135209145	-646.1158529995128	-28938.987282209633	0.8957417145169183	2021.9015185594558	43.57699557348375	15.589690185257476	13.505754434987992	0.4633354337325876	18.906876983698734	0.3302375022361272	0.16689363140083782	0.17459284216650875	0.32827602419652957	0.2715969785983128	5.039549647865298E-4	5.039549647865297E-4	-28938.987282209633	0.0	-625.8266832616531
37425000	-29552.969376167126	-638.0436198900019	-28914.925756277124	0.8534638693313693	2021.9437964046413	42.840670349127684	17.578162108798377	13.945918273494764	0.4373110547407529	25.338430330877834	0.33242636465000336	0.16845622577115008	0.17026901094765565	0.32884839863119414	0.1118210138941802	4.3736354253432386E-4	4.373635425343244E-4	-28914.925756277124	0.0	-616.8301133920694
37450000	-29561.621006549783	-630.6117880290341	-28931.00921852075	0.8624992167895703	2021.934761057183	40.681805349651555	28.09675178162334	9.165189777314623	0.3047561706377509	24.214856219589304	0.33128898900340575	0.1692884660692013	0.16768452207851448	0.3317380228488817	0.30266663815875783	4.7733567948592565E-4	4.773356794859251E-4	-28931.00921852075	0.0	-613.4378190827098
37475000	-29560.83436665199	-631.1466037466093	-28929.68776290538	0.9359025217813327	2021.8613577521912	42.73750717730106	91.47780085340545	8.349834435622027	0.17249186070531933	24.668257173716704	0.33434811650863855	0.16412828870796933	0.17130966606139142	0.33021392872200395	0.12894883814210722	4.3724389707468713E-4	4.3724389707468784E-4	-28929.68776290538	0.0	-613.9103573331256
37500000	-29558.827960011266	-617.1884669997875	-28941.639493011477	0.8700115970039441	2021.9272486769687	39.981393534828676	20.569600566211715	10.923630125030773	0.38240808458285763	29.125189725166965	0.328971242060592	0.16455042118778404	0.17146090419885512	0.33501743255277217	0.13008554374695527	4.7924086169012553E-4	4.7924086169012634E-4	-28941.639493011477	0.0	-598.4590845614712
37525000	-29574.205173092414	-634.3239250929441	-28939.88124799947	1.0249332317865685	2021.7723270421861	42.23673683474442	33.417696140688996	7.075664692332559	0.25888081320274986	27.70554956739771	0.335606495354231	0.1679263440209415	0.1675107626157819	0.328956398009049	0.5719034722183435	4.488364602574719E-4	4.4883646025747193E-4	-28939.88124799947	0.0	-618.1986193749549
37550000	-29522.946109020646	-601.571310463638	-28921.374798557008	0.7418715509145846	2022.055388723058	38.692928768237145	15.385519901747486	17.470064615279494	0.43096722448616775	23.392743148673674	0.3330039894007865	0.165648835649076	0.16676748172428263	0.3345796932258581	0.3238930564719199	4.942378668692121E-4	4.942378668692118E-4	-28921.374798557008	0.0	-576.7347446107522
37575000	-29580.915976718225	-636.6836718022355	-28944.23230491599	0.9589472902202407	2021.8383129837523	42.49423769546716	27.79539102480666	8.362275736099154	0.303263652135478	26.070633224685444	0.3286889994953966	0.16463392286720122	0.17458459556358613	0.3320924820738195	0.45626821539966034	5.025795084085074E-4	5.025795084085082E-4	-28944.23230491599	0.0	-619.8372541914123
37600000	-29528.06061908108	-605.4941362238587	-28922.566482857223	0.8194691440853094	2021.9777911298872	38.282882280564785	26.74063028365331	9.302190033489065	0.30522988687242053	22.892942420270536	0.32936107962674205	0.16429064412478683	0.17108988084006355	0.33525839540841096	0.7287895455029558	4.835388364209337E-4	4.835388364209337E-4	-28922.566482857223	0.0	-587.514093804967
37625000	-29557.660066295026	-614.9153526815243	-28942.7447136135	0.8533969995671549	2021.9438632744054	39.982670463839774	21.192299903932323	11.773236315538075	0.36564213359863923	23.864521425097898	0.32939245353609287	0.16795247084523798	0.17042612719089814	0.33222894842777434	0.4116219495029114	4.907972040778811E-4	4.90797204077881E-4	-28942.7447136135	0.0	-595.2323459638616
37650000	-29568.67284067228	-625.2834125678661	-28943.389428104412	0.7674553818338801	2022.0298048921388	41.04452889584299	16.015114731762445	15.875596117566207	0.44092480542746887	26.044461910683854	0.33279754532380357	0.16728708758660601	0.16592511725657066	0.33399024983302333	0.2989454290442025	4.7097286212637805E-4	4.70972862126378E-4	-28943.389428104412	0.0	-601.7921146963744
37675000	-29585.161513940322	-659.5320638260679	-28925.629450114255	0.89938764678592	2021.8978726271866	45.980024834628836	24.978221369797602	13.722443381846032	0.4236111458449503	29.676500248465143	0.3312738354976155	0.17002055505037983	0.16969924659422167	0.32900636285778656	0.6073463333554018	3.998651288037601E-4	3.9986512880376036E-4	-28925.629450114255	0.0	-636.807829561215
37700000	-29575.188017506767	-653.7208100760212	-28921.467207430745	0.8430747115304859	2021.954185562442	45.58840254265822	20.451632223274437	16.233245191925025	0.45622156845298995	31.007544669629883	0.3265336073815989	0.17003942451177895	0.1700663872128478	0.3333605808937778	0.2979059594858512	4.3143595435602046E-4	4.314359543560207E-4	-28921.467207430745	0.0	-629.1929840233336
